Region	Country	State	City	Month	Day	Year	dt	temp	t_imp
North America	US	New York	New York City	6	22	2011	2011-06-22	75.7	75.7
North America	US	New York	New York City	6	23	2011	2011-06-23	69.9	69.9
North America	US	New York	New York City	6	24	2011	2011-06-24	66.1	66.1
North America	US	New York	New York City	6	25	2011	2011-06-25	69.3	69.3
North America	US	New York	New York City	6	26	2011	2011-06-26	74.4	74.4
North America	US	New York	New York City	6	27	2011	2011-06-27	74.9	74.9
North America	US	New York	New York City	6	28	2011	2011-06-28	77.1	77.1
North America	US	New York	New York City	6	29	2011	2011-06-29	76.5	76.5
North America	US	New York	New York City	6	30	2011	2011-06-30	73.8	73.8
North America	US	New York	New York City	7	1	2011	2011-07-01	75.2	75.2
North America	US	New York	New York City	7	2	2011	2011-07-02	76.5	76.5
North America	US	New York	New York City	7	3	2011	2011-07-03	73.7	73.7
North America	US	New York	New York City	7	4	2011	2011-07-04	76.6	76.6
North America	US	New York	New York City	7	5	2011	2011-07-05	79.8	79.8
North America	US	New York	New York City	7	6	2011	2011-07-06	82.2	82.2
North America	US	New York	New York City	7	7	2011	2011-07-07	81.3	81.3
North America	US	New York	New York City	7	8	2011	2011-07-08	77.6	77.6
North America	US	New York	New York City	7	9	2011	2011-07-09	76.1	76.1
North America	US	New York	New York City	7	10	2011	2011-07-10	77.3	77.3
North America	US	New York	New York City	7	11	2011	2011-07-11	82	82
North America	US	New York	New York City	7	12	2011	2011-07-12	84.5	84.5
North America	US	New York	New York City	7	13	2011	2011-07-13	81.4	81.4
North America	US	New York	New York City	7	14	2011	2011-07-14	73.3	73.3
North America	US	New York	New York City	7	15	2011	2011-07-15	75.3	75.3
North America	US	New York	New York City	7	16	2011	2011-07-16	79.2	79.2
North America	US	New York	New York City	7	17	2011	2011-07-17	82.1	82.1
North America	US	New York	New York City	7	18	2011	2011-07-18	84	84
North America	US	New York	New York City	7	19	2011	2011-07-19	82.4	82.4
North America	US	New York	New York City	7	20	2011	2011-07-20	80.4	80.4
North America	US	New York	New York City	7	21	2011	2011-07-21	82.3	82.3
North America	US	New York	New York City	7	22	2011	2011-07-22	92.7	92.7
North America	US	New York	New York City	7	23	2011	2011-07-23	89.2	89.2
North America	US	New York	New York City	7	24	2011	2011-07-24	85.8	85.8
North America	US	New York	New York City	7	25	2011	2011-07-25	77.2	77.2
North America	US	New York	New York City	7	26	2011	2011-07-26	76.8	76.8
North America	US	New York	New York City	7	27	2011	2011-07-27	76.7	76.7
North America	US	New York	New York City	7	28	2011	2011-07-28	78	78
North America	US	New York	New York City	7	29	2011	2011-07-29	78.1	78.1
North America	US	New York	New York City	7	30	2011	2011-07-30	81.1	81.1
North America	US	New York	New York City	7	31	2011	2011-07-31	80.8	80.8
North America	US	New York	New York City	8	1	2011	2011-08-01	81.5	81.5
North America	US	New York	New York City	8	2	2011	2011-08-02	80.3	80.3
North America	US	New York	New York City	8	3	2011	2011-08-03	77.8	77.8
North America	US	New York	New York City	8	4	2011	2011-08-04	73.3	73.3
North America	US	New York	New York City	8	5	2011	2011-08-05	76.9	76.9
North America	US	New York	New York City	8	6	2011	2011-08-06	76.5	76.5
North America	US	New York	New York City	8	7	2011	2011-08-07	79.6	79.6
North America	US	New York	New York City	8	8	2011	2011-08-08	80.7	80.7
North America	US	New York	New York City	8	9	2011	2011-08-09	76.5	76.5
North America	US	New York	New York City	8	10	2011	2011-08-10	78	78
North America	US	New York	New York City	8	11	2011	2011-08-11	77.2	77.2
North America	US	New York	New York City	8	12	2011	2011-08-12	75.3	75.3
North America	US	New York	New York City	8	13	2011	2011-08-13	77.9	77.9
North America	US	New York	New York City	8	14	2011	2011-08-14	71.7	71.7
North America	US	New York	New York City	8	15	2011	2011-08-15	72.1	72.1
North America	US	New York	New York City	8	16	2011	2011-08-16	70.2	70.2
North America	US	New York	New York City	8	17	2011	2011-08-17	76.7	76.7
North America	US	New York	New York City	8	18	2011	2011-08-18	76.3	76.3
North America	US	New York	New York City	8	19	2011	2011-08-19	76.1	76.1
North America	US	New York	New York City	8	20	2011	2011-08-20	73.5	73.5
North America	US	New York	New York City	8	21	2011	2011-08-21	77.5	77.5
North America	US	New York	New York City	8	22	2011	2011-08-22	72.7	72.7
North America	US	New York	New York City	8	23	2011	2011-08-23	71.4	71.4
North America	US	New York	New York City	8	24	2011	2011-08-24	73.8	73.8
North America	US	New York	New York City	8	25	2011	2011-08-25	75.2	75.2
North America	US	New York	New York City	8	26	2011	2011-08-26	76.6	76.6
North America	US	New York	New York City	8	27	2011	2011-08-27	75	75
North America	US	New York	New York City	8	28	2011	2011-08-28	73	73
North America	US	New York	New York City	8	29	2011	2011-08-29	68.9	68.9
North America	US	New York	New York City	8	30	2011	2011-08-30	72.1	72.1
North America	US	New York	New York City	8	31	2011	2011-08-31	74.4	74.4
North America	US	New York	New York City	9	1	2011	2011-09-01	75.5	75.5
North America	US	New York	New York City	9	2	2011	2011-09-02	70.8	70.8
North America	US	New York	New York City	9	3	2011	2011-09-03	73	73
North America	US	New York	New York City	9	4	2011	2011-09-04	77.3	77.3
North America	US	New York	New York City	9	5	2011	2011-09-05	75.8	75.8
North America	US	New York	New York City	9	6	2011	2011-09-06	65.9	65.9
North America	US	New York	New York City	9	7	2011	2011-09-07	64.9	64.9
North America	US	New York	New York City	9	8	2011	2011-09-08	68.3	68.3
North America	US	New York	New York City	9	9	2011	2011-09-09	73.8	73.8
North America	US	New York	New York City	9	10	2011	2011-09-10	74.6	74.6
North America	US	New York	New York City	9	11	2011	2011-09-11	68	68
North America	US	New York	New York City	9	12	2011	2011-09-12	71.9	71.9
North America	US	New York	New York City	9	13	2011	2011-09-13	75.9	75.9
North America	US	New York	New York City	9	14	2011	2011-09-14	77.2	77.2
North America	US	New York	New York City	9	15	2011	2011-09-15	72.2	72.2
North America	US	New York	New York City	9	16	2011	2011-09-16	58.2	58.2
North America	US	New York	New York City	9	17	2011	2011-09-17	59.2	59.2
North America	US	New York	New York City	9	18	2011	2011-09-18	60.9	60.9
North America	US	New York	New York City	9	19	2011	2011-09-19	60.4	60.4
North America	US	New York	New York City	9	20	2011	2011-09-20	63.7	63.7
North America	US	New York	New York City	9	21	2011	2011-09-21	68.3	68.3
North America	US	New York	New York City	9	22	2011	2011-09-22	71.2	71.2
North America	US	New York	New York City	9	23	2011	2011-09-23	71.1	71.1
North America	US	New York	New York City	9	24	2011	2011-09-24	72.8	72.8
North America	US	New York	New York City	9	25	2011	2011-09-25	74	74
North America	US	New York	New York City	9	26	2011	2011-09-26	73.7	73.7
North America	US	New York	New York City	9	27	2011	2011-09-27	72	72
North America	US	New York	New York City	9	28	2011	2011-09-28	70.9	70.9
North America	US	New York	New York City	9	29	2011	2011-09-29	71.2	71.2
North America	US	New York	New York City	9	30	2011	2011-09-30	68.3	68.3
North America	US	New York	New York City	10	1	2011	2011-10-01	62.1	62.1
North America	US	New York	New York City	10	2	2011	2011-10-02	56.3	56.3
North America	US	New York	New York City	10	3	2011	2011-10-03	53.3	53.3
North America	US	New York	New York City	10	4	2011	2011-10-04	55.9	55.9
North America	US	New York	New York City	10	5	2011	2011-10-05	63.4	63.4
North America	US	New York	New York City	10	6	2011	2011-10-06	59.2	59.2
North America	US	New York	New York City	10	7	2011	2011-10-07	59	59
North America	US	New York	New York City	10	8	2011	2011-10-08	64.1	64.1
North America	US	New York	New York City	10	9	2011	2011-10-09	72	72
North America	US	New York	New York City	10	10	2011	2011-10-10	72.8	72.8
North America	US	New York	New York City	10	11	2011	2011-10-11	69.4	69.4
North America	US	New York	New York City	10	12	2011	2011-10-12	61.9	61.9
North America	US	New York	New York City	10	13	2011	2011-10-13	61.4	61.4
North America	US	New York	New York City	10	14	2011	2011-10-14	66.3	66.3
North America	US	New York	New York City	10	15	2011	2011-10-15	60.8	60.8
North America	US	New York	New York City	10	16	2011	2011-10-16	61.9	61.9
North America	US	New York	New York City	10	17	2011	2011-10-17	62.6	62.6
North America	US	New York	New York City	10	18	2011	2011-10-18	62	62
North America	US	New York	New York City	10	19	2011	2011-10-19	61.7	61.7
North America	US	New York	New York City	10	20	2011	2011-10-20	63.9	63.9
North America	US	New York	New York City	10	21	2011	2011-10-21	54.9	54.9
North America	US	New York	New York City	10	22	2011	2011-10-22	54.2	54.2
North America	US	New York	New York City	10	23	2011	2011-10-23	54.4	54.4
North America	US	New York	New York City	10	24	2011	2011-10-24	55.3	55.3
North America	US	New York	New York City	10	25	2011	2011-10-25	57.7	57.7
North America	US	New York	New York City	10	26	2011	2011-10-26	56.7	56.7
North America	US	New York	New York City	10	27	2011	2011-10-27	54.8	54.8
North America	US	New York	New York City	10	28	2011	2011-10-28	42.5	42.5
North America	US	New York	New York City	10	29	2011	2011-10-29	41.1	41.1
North America	US	New York	New York City	10	30	2011	2011-10-30	39.5	39.5
North America	US	New York	New York City	10	31	2011	2011-10-31	46.2	46.2
North America	US	New York	New York City	11	1	2011	2011-11-01	50.1	50.1
North America	US	New York	New York City	11	2	2011	2011-11-02	49.5	49.5
North America	US	New York	New York City	11	3	2011	2011-11-03	52.3	52.3
North America	US	New York	New York City	11	4	2011	2011-11-04	51.5	51.5
North America	US	New York	New York City	11	5	2011	2011-11-05	43.1	43.1
North America	US	New York	New York City	11	6	2011	2011-11-06	46.9	46.9
North America	US	New York	New York City	11	7	2011	2011-11-07	51.9	51.9
North America	US	New York	New York City	11	8	2011	2011-11-08	59.3	59.3
North America	US	New York	New York City	11	9	2011	2011-11-09	55.3	55.3
North America	US	New York	New York City	11	10	2011	2011-11-10	57.7	57.7
North America	US	New York	New York City	11	11	2011	2011-11-11	47.9	47.9
North America	US	New York	New York City	11	12	2011	2011-11-12	46.8	46.8
North America	US	New York	New York City	11	13	2011	2011-11-13	52.7	52.7
North America	US	New York	New York City	11	14	2011	2011-11-14	58.5	58.5
North America	US	New York	New York City	11	15	2011	2011-11-15	63.4	63.4
North America	US	New York	New York City	11	16	2011	2011-11-16	57.3	57.3
North America	US	New York	New York City	11	17	2011	2011-11-17	49.4	49.4
North America	US	New York	New York City	11	18	2011	2011-11-18	41.6	41.6
North America	US	New York	New York City	11	19	2011	2011-11-19	44	44
North America	US	New York	New York City	11	20	2011	2011-11-20	53.8	53.8
North America	US	New York	New York City	11	21	2011	2011-11-21	54.9	54.9
North America	US	New York	New York City	11	22	2011	2011-11-22	48.4	48.4
North America	US	New York	New York City	11	23	2011	2011-11-23	47.8	47.8
North America	US	New York	New York City	11	24	2011	2011-11-24	44.3	44.3
North America	US	New York	New York City	11	25	2011	2011-11-25	52.5	52.5
North America	US	New York	New York City	11	26	2011	2011-11-26	55.6	55.6
North America	US	New York	New York City	11	27	2011	2011-11-27	52.9	52.9
North America	US	New York	New York City	11	28	2011	2011-11-28	59.8	59.8
North America	US	New York	New York City	11	29	2011	2011-11-29	58.6	58.6
North America	US	New York	New York City	11	30	2011	2011-11-30	50.5	50.5
North America	US	New York	New York City	12	1	2011	2011-12-01	44.1	44.1
North America	US	New York	New York City	12	2	2011	2011-12-02	45.8	45.8
North America	US	New York	New York City	12	3	2011	2011-12-03	42.2	42.2
North America	US	New York	New York City	12	4	2011	2011-12-04	45.2	45.2
North America	US	New York	New York City	12	5	2011	2011-12-05	51.3	51.3
North America	US	New York	New York City	12	6	2011	2011-12-06	56	56
North America	US	New York	New York City	12	7	2011	2011-12-07	55	55
North America	US	New York	New York City	12	8	2011	2011-12-08	42.3	42.3
North America	US	New York	New York City	12	9	2011	2011-12-09	42.2	42.2
North America	US	New York	New York City	12	10	2011	2011-12-10	44.1	44.1
North America	US	New York	New York City	12	11	2011	2011-12-11	34.8	34.8
North America	US	New York	New York City	12	12	2011	2011-12-12	37.9	37.9
North America	US	New York	New York City	12	13	2011	2011-12-13	39.7	39.7
North America	US	New York	New York City	12	14	2011	2011-12-14	43.2	43.2
North America	US	New York	New York City	12	15	2011	2011-12-15	50.3	50.3
North America	US	New York	New York City	12	16	2011	2011-12-16	51.2	51.2
North America	US	New York	New York City	12	17	2011	2011-12-17	40.2	40.2
North America	US	New York	New York City	12	18	2011	2011-12-18	28.8	28.8
North America	US	New York	New York City	12	19	2011	2011-12-19	34.5	34.5
North America	US	New York	New York City	12	20	2011	2011-12-20	45.6	45.6
North America	US	New York	New York City	12	21	2011	2011-12-21	46.8	46.8
North America	US	New York	New York City	12	22	2011	2011-12-22	55	55
